,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
28,PQ,8,8,,0.920456787894037,Mnist,-3155595.402965581,True,,-0.05381294335377588
29,PQ,8,8,,0.9644466681728437,Mnist,-230889.91734049842,True,,-0.14869604108207501
30,PQ,8,8,,0.951823336541456,Mnist,-552090.2159236539,True,,-0.2703373382526502
31,PQ,8,8,,0.9641066098771691,Mnist,-1678873.9602796678,True,,-0.0361517461539753
32,PQ,8,8,,0.9533464027229702,Mnist,-1801412.8944021808,True,,0.007131592027696952
33,PQ,8,8,,0.9139741182248322,Mnist,-794781.5825188458,True,,-0.1474853777187864
34,PQ,8,8,,0.9544436227081238,Mnist,-1135591.0694984663,True,,-0.14164860468391458
35,PQ,8,8,,0.8935497203310981,Mnist,-2332873.8412793297,True,,-0.15029748604674406
36,PQ,8,8,,0.9430049490935155,Mnist,-623542.3485871088,True,,-0.15324124168919298
37,PQ,8,8,,0.9672894864138926,Mnist,-1297543.5825826246,True,,-0.011402622231140162
38,PQ,8,8,,0.9387268126374548,Mnist,-404176.8470473308,True,,-0.12544790430991581
39,PQ,8,8,,0.9696861925346654,Mnist,-1488102.836478009,True,,-0.06604467481661216
40,PQ,8,8,,0.9665705888613284,Mnist,-1508170.146823069,True,,-0.06030032697264059
41,PQ,8,8,,0.9563813608919121,Mnist,-1019706.5400965735,True,,-0.08595361812183051
42,PQ,8,8,,0.9600802987247363,Mnist,-992244.2286049398,True,,-0.2073432027233372
43,PQ,8,8,,0.9523086219606105,Mnist,-661895.0636003045,True,,-0.23067518800268821
44,PQ,8,8,,0.9547098098842819,Mnist,-835478.3328576665,True,,-0.1205259650738909
45,PQ,8,8,,0.9339717786629473,Mnist,-859200.2826772453,True,,-0.22004392680745452
46,PQ,8,8,,0.9541241754594957,Mnist,-1652789.9557824498,True,,-0.13092208377918862
47,PQ,8,8,,0.9535012375600814,Mnist,-972878.313084947,True,,-0.17710878951365455
48,PQ,8,8,,0.9537735693268214,Mnist,-294465.7148502562,True,,-0.08883024719724644
49,PQ,8,8,,0.9347837017351374,Mnist,-1537859.2013389422,True,,-0.15789458583256646
50,PQ,8,8,,0.9387758119829345,Mnist,-158148.29716517124,True,,-0.21013102541971662
51,PQ,8,8,,0.9187697823813469,Mnist,-546311.9330802076,True,,-0.06755263110536194
52,PQ,8,8,,0.9318767384439829,Mnist,-475989.7756151082,True,,-0.09290459575242771
53,PQ,8,8,,0.9374672566051359,Mnist,105259.16437877715,True,,-0.07704756132639252
54,PQ,8,8,,0.9016473893246991,Mnist,-1260448.541145537,True,,-0.10032901193724539
55,PQ,8,8,,0.9084212723967179,Mnist,-198722.1188491066,True,,-0.19550926831215187
56,PQ,8,8,,0.93505285260327,Mnist,-52133.256805428304,True,,-0.16764487447882395
57,PQ,8,8,,0.9687065960891595,Mnist,-177373.60606351634,True,,-0.0378057981599206
58,PQ,8,8,,0.9419776669925414,Mnist,-927187.1995172352,True,,-0.1811858261280254
59,PQ,8,8,,0.9617338880839353,Mnist,-90459.6523970794,True,,-0.14342789996175057
60,PQ,8,8,,0.9375778696530139,Mnist,-580140.7385547459,True,,-0.22026118430275535
61,PQ,8,8,,0.9262952516311447,Mnist,1309.8062114743516,True,,-0.03997614279499507
62,PQ,8,8,,0.9551103339515822,Mnist,-1261939.2436263263,True,,-0.1600048602217105
63,PQ,8,8,,0.9467722692509434,Mnist,-805632.3548110649,True,,-0.04387710429360699
64,PQ,8,8,,0.9398264246991666,Mnist,-711651.5875112927,True,,-0.07099565431060341
65,PQ,8,8,,0.9618835142380044,Mnist,-227917.28831040114,True,,-0.14384230055310585
66,PQ,8,8,,0.9034013504079229,Mnist,-829818.6649065027,True,,-0.024459100682125465
67,PQ,8,8,,0.940221034773202,Mnist,-321358.3056038562,True,,-0.07913798816321281
68,PQ,8,8,,0.9577129400503427,Mnist,-371715.4978136881,True,,-0.19138610441973913
69,PQ,8,8,,0.886223443349611,Mnist,-941179.2177409418,True,,-0.19487467857582794
70,PQ,8,8,,0.944317388351877,Mnist,-957564.1708015427,True,,-0.036412259444247884
71,PQ,8,8,,0.9600545764801643,Mnist,-621321.3594225971,True,,-0.1982803053191986
72,PQ,8,8,,0.8962590271098868,Mnist,-1459952.2233007783,True,,-0.10236795956362563
73,PQ,8,8,,0.9593706632214255,Mnist,-881516.5083111897,True,,-0.11986567317278712
74,PQ,8,8,,0.9684633336858088,Mnist,-423787.6662153872,True,,-0.17126141531198022
75,PQ,8,8,,0.9663564947775448,Mnist,-679024.9575144378,True,,-0.1370576726723944
76,PQ,8,8,,0.9539728703708041,Mnist,-30470.122922564857,True,,-0.19881860000602125
77,PQ,8,8,,0.9530847277611265,Mnist,-40703.575982328504,True,,-0.15656194345130495
78,PQ,8,8,,0.9693395359730036,Mnist,-1033432.9715576302,True,,-0.13151721141772635
79,PQ,8,8,,0.954179916513127,Mnist,-1174807.65468211,True,,0.05713773920769493
80,PQ,8,8,,0.9514981575360651,Mnist,326838.6319078896,True,,-0.14269455186187
81,PQ,8,8,,0.9315852665316116,Mnist,-715358.4806544422,True,,-0.15530064563407922
82,PQ,8,8,,0.941310938244741,Mnist,-1221013.7138114562,True,,-0.02448923288031274
83,PQ,8,8,,0.9528248412996912,Mnist,-1232485.1949459538,True,,-0.12122737599685982
84,PQ,8,8,,0.9318858953117305,Mnist,-791442.2192090992,True,,-0.10038306125178763
85,PQ,8,8,,0.9427737568125123,Mnist,-922037.751222847,True,,-0.0447631837017184
86,PQ,8,8,,0.9663721034318095,Mnist,-15086.594648398459,True,,-0.12138499398342369
87,PQ,8,8,,0.935710129904497,Mnist,-229979.33228248544,True,,-0.08607885926097068
88,PQ,8,8,,0.9282121341299615,Mnist,-1478207.092407981,True,,-0.08707608551415481
89,PQ,8,8,,0.9715239891398416,Mnist,-144142.10338959564,True,,-0.21910248458371326
90,PQ,8,8,,0.9354579519045054,Mnist,-240154.09069078043,True,,0.06563774403665656
91,PQ,8,8,,0.9464766733084075,Mnist,-330337.3825155422,True,,-0.045580883314138815
92,PQ,8,8,,0.9611502712749393,Mnist,-642222.3853995753,True,,-0.14703157809964673
93,PQ,8,8,,0.9546846511274383,Mnist,-1622573.8856757823,True,,-0.23787438348441212
94,PQ,8,8,,0.9634605946646555,Mnist,-619191.9428187124,True,,-0.18328949899550742
95,PQ,8,8,,0.9311038268008227,Mnist,-1268916.4125397187,True,,-0.04303111308010039
96,PQ,8,8,,0.9610446726035883,Mnist,-258422.82417734712,True,,-0.039165130334784186
97,PQ,8,8,,0.9586084501280657,Mnist,299363.17024944443,True,,-0.09734655300250522
98,PQ,8,8,,0.9096347913800755,Mnist,-335335.15744479466,True,,-0.05168400911701308
99,PQ,8,8,,0.9450170015520493,Mnist,-702268.311227737,True,,-0.0939291649450611
100,PQ,8,8,,0.9403920067845843,Mnist,-182485.53912810702,True,,-0.012548434446017507
101,PQ,8,8,,0.9021787120386682,Mnist,-911933.491151059,True,,-0.13995826936402242
102,PQ,8,8,,0.9367043482629691,Mnist,-1205255.5710016815,True,,-0.17195066230054623
103,PQ,8,8,,0.9296714099338629,Mnist,-736563.1401042128,True,,-0.07660601193569162
104,PQ,8,8,,0.9295442102643122,Mnist,199184.67376957275,True,,-0.13751157474461853
105,PQ,8,8,,0.9440854736241077,Mnist,-2094214.5510911439,True,,-0.13411861406993225
106,PQ,8,8,,0.8883351090361818,Mnist,-217001.1796830278,True,,-0.14052373588075065
107,PQ,8,8,,0.9653363124119061,Mnist,-290466.51688061235,True,,-0.09162041387485766
108,PQ,8,8,,0.9515516139419142,Mnist,-344729.5730481148,True,,-0.11370177883891178
109,PQ,8,8,,0.9470019393682753,Mnist,-1045297.2666739561,True,,-0.21425538494854462
110,PQ,8,8,,0.9467279849259563,Mnist,-520344.5988288503,True,,-0.14101227271307148
111,PQ,8,8,,0.9697304228496689,Mnist,-509256.8551565558,True,,-0.08190126615189282
112,PQ,8,8,,0.9579491160115516,Mnist,-1377714.782051527,True,,-0.06929000110660202
113,PQ,8,8,,0.9579731226819909,Mnist,-351197.2117455248,True,,-0.11980310309508654
114,PQ,8,8,,0.962915306322324,Mnist,-579181.2106428649,True,,-0.12477794309081322
115,PQ,8,8,,0.961074744122996,Mnist,-1127717.762771736,True,,-0.10783538453086255
116,PQ,8,8,,0.9593097130488222,Mnist,-741430.8047686778,True,,-0.10898160557155157
117,PQ,8,8,,0.9373293836466918,Mnist,-1144283.0631666593,True,,-0.24874575560473094
118,PQ,8,8,,0.9573621836773969,Mnist,-456660.786752725,True,,-0.08986036611390957
119,PQ,8,8,,0.908593912617054,Mnist,-1868196.602078665,True,,-0.006326312992417456
120,PQ,8,8,,0.9397810124086421,Mnist,-32811.861047103535,True,,-0.07956585680621531
121,PQ,8,8,,0.9466574619471742,Mnist,-438053.6465876959,True,,-0.032929194365686136
122,PQ,8,8,,0.9583429060917485,Mnist,-743894.8521130253,True,,0.010900087076597122
123,PQ,8,8,,0.9335056855542082,Mnist,-694000.4429009496,True,,-0.20499090591297112
124,PQ,8,8,,0.9514880410169635,Mnist,-1877556.6429017633,True,,-0.0602289435017717
125,PQ,8,8,,0.9534214925881439,Mnist,-13101.399041685276,True,,-0.17624288261584695
126,PQ,8,8,,0.8960192936018045,Mnist,-1077790.884366,True,,-0.1582126926333399
127,PQ,8,8,,0.9432450704421044,Mnist,-401652.95373514295,True,,-0.15230445712266064
128,PQ,8,8,,0.9490851807996081,Mnist,-1487943.9666522974,True,,-0.21315373388336292
129,PQ,8,8,,0.9441968633422495,Mnist,-1301757.1948184166,True,,-0.19363515468094128
130,PQ,8,8,,0.9452746100459888,Mnist,-963103.5728575271,True,,-0.08687878094164765
131,PQ,8,8,,0.944380847205774,Mnist,-1075804.186555462,True,,-0.0589808310050067
132,PQ,8,8,,0.9291719751944013,Mnist,-694993.9450421846,True,,-0.08988008225883708
133,PQ,8,8,,0.9439513391538958,Mnist,-675919.3165812977,True,,-0.23006142204293129
134,PQ,8,8,,0.9466335598094202,Mnist,-686429.65405381,True,,-0.15643241306471226
135,PQ,8,8,,0.969646521327921,Mnist,-883134.0706079565,True,,-0.14598195376839812
136,PQ,8,8,,0.9007611270643379,Mnist,-631056.9030403029,True,,-0.1033262725666817
137,PQ,8,8,,0.9710183965541564,Mnist,-1652288.1797869056,True,,-0.1519156232222128
138,PQ,8,8,,0.9122681090248084,Mnist,-771312.673219569,True,,-0.10313796579498542
139,PQ,8,8,,0.9538561093596667,Mnist,-1099938.1710034404,True,,-0.12144526086587251
140,PQ,8,8,,0.9504768647699732,Mnist,-1289944.4801448178,True,,-0.10271088652150626
141,PQ,8,8,,0.9495033982035646,Mnist,-259330.3664041101,True,,-0.1292265969891508
142,PQ,8,8,,0.9503882005969667,Mnist,-1296613.502969768,True,,-0.0934666980552117
143,PQ,8,8,,0.9687386623998271,Mnist,-943631.2569488185,True,,-0.09307473666681866
144,PQ,8,8,,0.9575942894670461,Mnist,-994643.1535513075,True,,-0.07698552319765956
145,PQ,8,8,,0.9640695941798935,Mnist,-331101.49203108996,True,,-0.025542018502967966
146,PQ,8,8,,0.9396744428345771,Mnist,-1040374.0086296219,True,,-0.08844613167778943
147,PQ,8,8,,0.9274385838190247,Mnist,-594533.1705408711,True,,-0.05464610641602483
148,PQ,8,8,,0.9002662061474949,Mnist,-1194803.3535618205,True,,-0.15670971010051668
149,PQ,8,8,,0.9514655878564663,Mnist,-976509.6640920155,True,,-0.043395986017291756
150,PQ,8,8,,0.936082931949435,Mnist,-497443.84659071267,True,,-0.05041363491905613
151,PQ,8,8,,0.9294406218494867,Mnist,-389613.9939664677,True,,-0.19661197710891973
152,PQ,8,8,,0.9488536885789202,Mnist,-2049383.6258324906,True,,-0.17496183250323616
153,PQ,8,8,,0.9282295822454537,Mnist,-476356.8668306023,True,,-0.12594394389526656
154,PQ,8,8,,0.966926316796848,Mnist,-489596.42504319455,True,,-0.1337547542937675
155,PQ,8,8,,0.9392273941380489,Mnist,-1681671.949476283,True,,-0.18006308224160053
156,PQ,8,8,,0.9285002808525052,Mnist,-184189.78743289597,True,,-0.142969987961148
157,PQ,8,8,,0.8960979751756409,Mnist,-839797.1485747918,True,,-0.18361046806932096
158,PQ,8,8,,0.9187857448383329,Mnist,-690074.6194820218,True,,-0.14172091076917553
159,PQ,8,8,,0.9608748293813518,Mnist,-1130940.2842584858,True,,-0.1462195921090524
160,PQ,8,8,,0.9572088736824275,Mnist,-836304.1698171552,True,,-0.03168408838867198
161,PQ,8,8,,0.9150839186164758,Mnist,-706640.5545036532,True,,-0.026115935368743327
162,PQ,8,8,,0.9408080023003919,Mnist,-19962.08538699895,True,,-0.050476850973388075
163,PQ,8,8,,0.9433159357354226,Mnist,-709133.231979033,True,,-0.20793956203941205
164,PQ,8,8,,0.9384834389226601,Mnist,-1537341.7238891385,True,,-0.17401932967019812
165,PQ,8,8,,0.9341951699633162,Mnist,-1049988.328824671,True,,-0.07564554052227358
166,PQ,8,8,,0.9385550203187023,Mnist,-1050240.05664011,True,,-0.006750989363619635
167,PQ,8,8,,0.9495468327329079,Mnist,-960062.8097387627,True,,-0.06258131613530983
168,PQ,8,8,,0.9654522155162242,Mnist,-1232306.6852196055,True,,-0.0932551796092264
169,PQ,8,8,,0.9530061631493968,Mnist,-738383.5741565358,True,,-0.1921208270599195
170,PQ,8,8,,0.9529496923528982,Mnist,-63397.04796554148,True,,-0.14883808268979015
171,PQ,8,8,,0.9509059903227222,Mnist,-1545890.4342638366,True,,0.01818596810180154
172,PQ,8,8,,0.9423156908162043,Mnist,-1451313.683146285,True,,-0.23343126650794038
173,PQ,8,8,,0.9368870302738406,Mnist,-388395.1442073062,True,,-0.08696839983452292
174,PQ,8,8,,0.9441605268648152,Mnist,-1150805.5133650228,True,,-0.07240004461958555
175,PQ,8,8,,0.9659127792686889,Mnist,-978066.3992495369,True,,-0.15568931187560411
176,PQ,8,8,,0.9671080625686562,Mnist,-634247.7350418065,True,,-0.09805171404783086
177,PQ,8,8,,0.9434101833808454,Mnist,437325.9003865244,True,,-0.014878185954495983
178,PQ,8,8,,0.9691079351963795,Mnist,-1297620.827304551,True,,-0.03797457883474318
179,PQ,8,8,,0.9472923963691674,Mnist,-1396546.4352890467,True,,-0.09387576257231195
180,PQ,8,8,,0.9688491222443061,Mnist,-467013.8060181271,True,,-0.026209998251219183
181,PQ,8,8,,0.9435641764879087,Mnist,-651323.5483342716,True,,-0.04154161001801942
182,PQ,8,8,,0.9528665993499182,Mnist,-387677.507913013,True,,-0.0168958097511998
183,PQ,8,8,,0.940293070401803,Mnist,-550311.9106199704,True,,0.012818610422588993
