,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
87,PQ,8,8,,0.8702333600562681,Convnet1M,-0.313972904019193,True,,-0.21275633458352308
88,PQ,8,8,,0.8946422888598472,Convnet1M,-0.244637531750298,True,,-0.22661901163105327
89,PQ,8,8,,0.8702999652393357,Convnet1M,-0.2241078942414434,True,,-0.1776430690387663
90,PQ,8,8,,0.8493762427783694,Convnet1M,-0.1374912695938526,True,,-0.1402159482921212
91,PQ,8,8,,0.840747073588136,Convnet1M,-0.36933989319122706,True,,-0.20355389233460583
92,PQ,8,8,,0.8943344740682725,Convnet1M,-0.27784060284629897,True,,-0.12503131906294257
93,PQ,8,8,,0.8846215390400668,Convnet1M,-0.24648914025481394,True,,-0.15645025256792222
94,PQ,8,8,,0.8894598637477835,Convnet1M,-0.2945957989111643,True,,-0.20742448882791406
95,PQ,8,8,,0.8364963614534674,Convnet1M,-0.14429086229436638,True,,-0.21602454795531612
96,PQ,8,8,,0.8732750457886853,Convnet1M,-0.22822813478266468,True,,-0.14760654402044718
97,PQ,8,8,,0.8943402340280961,Convnet1M,-0.3030460535363606,True,,-0.10798388013642982
98,PQ,8,8,,0.8842709605477634,Convnet1M,-0.1074312953674017,True,,-0.18862908473731865
99,PQ,8,8,,0.8600372424954575,Convnet1M,-0.18570296329766633,True,,-0.1297908327186461
100,PQ,8,8,,0.8497466196699175,Convnet1M,-0.1678142252998498,True,,-0.0771499694549746
101,PQ,8,8,,0.8492987069076665,Convnet1M,-0.19299103312490085,True,,-0.21662081326407207
102,PQ,8,8,,0.879263023895883,Convnet1M,-0.015539473815982197,True,,-0.20458470461845257
103,PQ,8,8,,0.8656116645986194,Convnet1M,-0.14614811666048166,True,,-0.24710713619678973
104,PQ,8,8,,0.8863114758912822,Convnet1M,0.010175621655283518,True,,-0.1387417642842593
105,PQ,8,8,,0.8282520179427774,Convnet1M,-0.14794870355609646,True,,-0.13746005727123056
106,PQ,8,8,,0.8961894962546152,Convnet1M,-0.21432310713089864,True,,-0.1913193133313591
107,PQ,8,8,,0.8024742442422635,Convnet1M,-0.23345089051383283,True,,-0.14542247556266702
108,PQ,8,8,,0.8558920426490921,Convnet1M,-0.12763115193972174,True,,-0.17558794889513613
109,PQ,8,8,,0.8590942519688514,Convnet1M,-0.25415661863073424,True,,-0.021560873728428416
110,PQ,8,8,,0.8971584953480372,Convnet1M,-0.46669920321433866,True,,-0.10991962860632444
111,PQ,8,8,,0.912264040441313,Convnet1M,-0.17073127179275494,True,,-0.08602147470363553
112,PQ,8,8,,0.9075018742928186,Convnet1M,-0.3737145894515026,True,,-0.17047103491582474
113,PQ,8,8,,0.8712288724858375,Convnet1M,-0.014876474075236845,True,,-0.01864092524707207
114,PQ,8,8,,0.8490347713786232,Convnet1M,-0.16602912958158522,True,,-0.19096545796463354
115,PQ,8,8,,0.8346283214374783,Convnet1M,-0.10742140975159176,True,,-0.25556977012111515
116,PQ,8,8,,0.8600910296081116,Convnet1M,-0.11225749258014428,True,,-0.13982775042010043
117,PQ,8,8,,0.8738390355521736,Convnet1M,-0.2771703395014893,True,,-0.17230765399025783
118,PQ,8,8,,0.8595463385056007,Convnet1M,-0.35770033341472685,True,,-0.1070066982632214
119,PQ,8,8,,0.8759637698157193,Convnet1M,-0.030080195883448235,True,,-0.20507016333737102
120,PQ,8,8,,0.8726178494558077,Convnet1M,-0.211014337192043,True,,-0.12197056539999701
121,PQ,8,8,,0.9017091378526767,Convnet1M,0.02292968651035321,True,,-0.1805190230794174
122,PQ,8,8,,0.8732152736853139,Convnet1M,-0.2263076512472486,True,,-0.13441615684139507
123,PQ,8,8,,0.8389916563327329,Convnet1M,-0.17426930757168257,True,,-0.18721777354188043
124,PQ,8,8,,0.8503494036175809,Convnet1M,-0.2834627214260296,True,,-0.22882863297483708
125,PQ,8,8,,0.8742609273786853,Convnet1M,-0.19399195117697943,True,,-0.11572998747773457
126,PQ,8,8,,0.863695573291473,Convnet1M,-0.33620249052790707,True,,-0.1512104858572173
127,PQ,8,8,,0.8562099330799976,Convnet1M,-0.08180757235855651,True,,-0.08213435356743963
128,PQ,8,8,,0.9102672340857171,Convnet1M,-0.2665491967721274,True,,-0.23231955484234385
129,PQ,8,8,,0.8683016523459834,Convnet1M,-0.2686542302411252,True,,-0.14871581560783195
130,PQ,8,8,,0.8910497336173497,Convnet1M,-0.18747632944241577,True,,-0.17359126511245823
131,PQ,8,8,,0.8355524948500578,Convnet1M,-0.2951836632190241,True,,-0.1617345101385113
132,PQ,8,8,,0.8904448860984226,Convnet1M,-0.1646787072797702,True,,-0.13525583688522919
133,PQ,8,8,,0.854488731146657,Convnet1M,-0.1428536502801625,True,,-0.20360087322974826
134,PQ,8,8,,0.8722985391490043,Convnet1M,-0.23959128754061387,True,,-0.1768550654901127
135,PQ,8,8,,0.8579642226688043,Convnet1M,-0.2866042094389747,True,,-0.1583859287151114
136,PQ,8,8,,0.8370411024659686,Convnet1M,-0.16343630408644128,True,,-0.2045455573530736
137,PQ,8,8,,0.906400811068057,Convnet1M,-0.3323523492385294,True,,-0.14411038808519477
138,PQ,8,8,,0.8861078679778726,Convnet1M,-0.3286844484753231,True,,-0.20295597254964887
139,PQ,8,8,,0.8870210335940808,Convnet1M,-0.15222121069444072,True,,-0.08142718821038161
140,PQ,8,8,,0.8408645445589064,Convnet1M,-0.22444823570856376,True,,-0.13486002115972326
141,PQ,8,8,,0.8936109119221959,Convnet1M,-0.1637970049385571,True,,-0.11027452967489719
142,PQ,8,8,,0.8633745302645085,Convnet1M,-0.17862628760212185,True,,-0.1517793267279384
