,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_duration_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std
0,128,10000,PQ,8,8,,0.8731037371443372,0.023112313410932277,Convnet1M,3.5677099227905273,0.00315,0.0018,0.00505703125,0.0058458810765806245,0.047679431418962824,0.037529059066707365,True,256,,0.30859375,0.8828125,1.0,1.0,-0.14775752856053803,0.02641843618631288,0.025326915595402705,0.06772111147932165
1,128,10000,PQ,8,16,,0.9299488527039665,0.012189383156185224,Convnet1M,3.7726948261260986,0.0017,0.0013,0.0022453125,0.0017638673497017143,0.01410327779492271,0.014823738938305077,True,256,,0.57421875,0.9765625,1.0,1.0,-0.07059955779302067,0.0078004562567301075,0.008760291836254704,0.053067491896263884
2,128,10000,PQ,8,32,,0.9780882230422439,0.0038123772941034057,Convnet1M,5.0173180103302,0.0012,0.0011,0.0013171875000000002,0.00039639180723590893,0.0024383194069987953,0.0034772221102349413,True,256,,0.703125,0.99609375,1.0,1.0,-0.021559961371429286,0.0013970943826959968,0.0020269428605638293,0.03053297313329433
3,128,10000,PQ,4,16,,0.8278921176739782,0.03258073807794289,Convnet1M,2.9916579723358154,0.0039,0.0017,0.0074550781249999995,0.011813133812102802,0.08642168671019976,0.05817735591392661,True,256,,0.3359375,0.86328125,0.9921875,1.0,-0.20229154020663,0.04705782626363017,0.09249600583229174,0.07833236256145744
4,128,10000,PQ,4,32,,0.8963032317868372,0.01797506799169641,Convnet1M,2.874037027359009,0.0019,0.0011,0.002591015625,0.0019698601393261044,0.02355687932440952,0.023126980300401605,True,256,,0.59375,0.9609375,1.0,1.0,-0.09341106130311953,0.012763876705477108,0.016258402601065418,0.06354722914259876
5,128,10000,PQ,4,64,,0.970204343103926,0.005037295422205246,Convnet1M,3.1613030433654785,0.0012,0.0013,0.001340234375,0.0003819951014978587,0.003097078433711099,0.004675023733437607,True,256,,0.73828125,1.0,1.0,1.0,-0.0224370201020633,0.0017547544408761761,0.0026375035536691815,0.03537420769170362
6,128,10000,OPQ,8,8,False,0.8883261680603027,0.019252773374319077,Convnet1M,3.0831031799316406,0.0024,0.0018,0.00334609375,0.002889093238580392,0.03828371316194534,0.03346573933959007,True,256,20.0,0.37109375,0.953125,1.0,1.0,-0.13293103873729706,0.02229948900640011,0.020592257380485535,0.06803541630506516
7,128,10000,OPQ,8,16,False,0.9362491369247437,0.011045992374420166,Convnet1M,3.27095103263855,0.0015,0.0014,0.0018207031249999998,0.001159708128416471,0.014960088767111301,0.01568097062408924,True,256,20.0,0.6015625,0.984375,1.0,1.0,-0.07776783406734467,0.00876894872635603,0.009539993479847908,0.05216424539685249
8,128,10000,OPQ,8,32,False,0.9771237969398499,0.003996374551206827,Convnet1M,3.8965260982513428,0.0012,0.0011,0.0013109375,0.00042614448382414854,0.002777338959276676,0.003821366699412465,True,256,20.0,0.79296875,1.0,1.0,1.0,-0.02547428198158741,0.0016371175879612565,0.0023038226645439863,0.03143530339002609
