,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
0,PQ,8,8,,0.8744157402306558,LabelMe,-0.9977599151834671,True,,-0.5360437403700504
1,PQ,8,8,,0.8598926095336394,LabelMe,-0.8929922945439137,True,,-0.25411527453869326
2,PQ,8,8,,0.8721079552004632,LabelMe,-1.4380538090903665,True,,-0.42483185779611843
3,PQ,8,8,,0.8504713418439377,LabelMe,-0.3327116898485176,True,,-0.17700776611550473
4,PQ,8,8,,0.8614979714334546,LabelMe,-0.8928605080889631,True,,-0.40336028286168313
5,PQ,8,8,,0.857128634877114,LabelMe,-0.630843026795258,True,,-0.31745987022595107
6,PQ,8,8,,0.8731617650608493,LabelMe,-0.8784452798003004,True,,-0.2819597000511496
7,PQ,8,8,,0.8656575795181414,LabelMe,-1.1702344453837248,True,,-0.3057995093252079
8,PQ,8,8,,0.859936046896439,LabelMe,-1.6792888251519038,True,,-0.2547006762412166
9,PQ,8,8,,0.8654318254524616,LabelMe,-0.38150315844903826,True,,-0.7196905991075433
10,PQ,8,8,,0.8564508421915388,LabelMe,-0.7700915870791859,True,,-0.48825607553525463
11,PQ,8,8,,0.8696855428436207,LabelMe,-0.5009176495800071,True,,-0.4417596193958375
12,PQ,8,8,,0.853129878516894,LabelMe,-0.880221278631675,True,,-0.5501499839829886
13,PQ,8,8,,0.8406786205535666,LabelMe,-1.0683445023310298,True,,-0.4460685621794289
14,PQ,8,8,,0.8522489485555764,LabelMe,-1.056450975432446,True,,-0.3761551766592784
15,PQ,8,8,,0.8556956601248559,LabelMe,-1.1726690651560236,True,,-0.5069938454703662
16,PQ,8,8,,0.8675569052522154,LabelMe,-2.534788457534762,True,,-0.29728457259017627
17,PQ,8,8,,0.8629653344209016,LabelMe,-0.2377346607178909,True,,-0.36479092497301635
18,PQ,8,8,,0.8669723044770635,LabelMe,-1.7155004423126332,True,,-0.34679477106115053
19,PQ,8,8,,0.8491723879148992,LabelMe,-0.7095775499383076,True,,-0.5388551724461405
20,PQ,8,8,,0.8727271369925877,LabelMe,-1.6583338181711362,True,,-0.32585592003668656
21,PQ,8,8,,0.8667354928109782,LabelMe,-1.4925661272696298,True,,-0.5773303758095799
22,PQ,8,8,,0.8251440427034779,LabelMe,-1.0923076037942538,True,,-0.4808337745858643
23,PQ,8,8,,0.8571034999022742,LabelMe,-0.7885707758510079,True,,-0.3611743323409345
24,PQ,8,8,,0.8591996279758991,LabelMe,-0.886022141207568,True,,-0.5849964978553978
25,PQ,8,8,,0.8622022541038477,LabelMe,-1.3007211433066357,True,,-0.48519655073739393
26,PQ,8,8,,0.8634759388036102,LabelMe,-1.0769316332475074,True,,-0.5172801114066528
27,PQ,8,8,,0.8638775885902664,LabelMe,-2.224892541349348,True,,-0.31827932693692196
28,PQ,8,8,,0.8663568622282039,LabelMe,-1.0501130750101537,True,,-0.37225151296021414
29,PQ,8,8,,0.8604830688326717,LabelMe,-0.7391305656778371,True,,-0.34913120784763696
30,PQ,8,8,,0.8625741201801641,LabelMe,-1.3599179480654975,True,,-0.2540762608689621
31,PQ,8,8,,0.868467329963128,LabelMe,-1.4611674952436737,True,,-0.5022392211300821
32,PQ,8,8,,0.8659645416470144,LabelMe,-1.121185492747852,True,,-0.4563794806519961
