,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
0,PQ,8,8,,0.8744157402306558,LabelMe,-1.232268650109735,True,,-0.5641983433510543
1,PQ,8,8,,0.8598926095336394,LabelMe,-1.7110844898183912,True,,-0.5007228028708126
2,PQ,8,8,,0.8721079552004632,LabelMe,-1.1321535791284947,True,,-0.4711287955108461
3,PQ,8,8,,0.8504713418439377,LabelMe,-1.6715760524499066,True,,-0.6018245897869184
4,PQ,8,8,,0.8614979714334546,LabelMe,-0.1102908012543985,True,,-0.4840217475531909
5,PQ,8,8,,0.857128634877114,LabelMe,-1.9614092641740752,True,,-0.4406788309093843
6,PQ,8,8,,0.8731617650608493,LabelMe,-1.3814543347208739,True,,-0.4323639208950572
7,PQ,8,8,,0.8656575795181414,LabelMe,-1.0033711623264248,True,,-0.015372362454667351
8,PQ,8,8,,0.859936046896439,LabelMe,-1.7669726294251626,True,,-0.30339573939270675
9,PQ,8,8,,0.8654318254524616,LabelMe,-0.9077934506180614,True,,-0.2404575209533365
10,PQ,8,8,,0.8564508421915388,LabelMe,-1.6191662128428417,True,,-0.46579269355299385
11,PQ,8,8,,0.8696855428436207,LabelMe,-2.030781878057791,True,,-0.25879849702922136
12,PQ,8,8,,0.853129878516894,LabelMe,-0.5154823602264349,True,,-0.34689347882488514
13,PQ,8,8,,0.8406786205535666,LabelMe,-0.8476186135121618,True,,-0.1501335241286462
14,PQ,8,8,,0.8522489485555764,LabelMe,-0.7852986960157806,True,,-0.4526646282349702
15,PQ,8,8,,0.8556956601248559,LabelMe,-1.1568530886528376,True,,-0.4719624299469759
16,PQ,8,8,,0.8675569052522154,LabelMe,-0.999032607273689,True,,-0.2651953536733135
17,PQ,8,8,,0.8629653344209016,LabelMe,-0.7946755656758309,True,,-0.2908584089262224
18,PQ,8,8,,0.8669723044770635,LabelMe,-0.8746672709029633,True,,-0.39891345333361516
19,PQ,8,8,,0.8491723879148992,LabelMe,-0.9321973757710413,True,,-0.43989146553191044
20,PQ,8,8,,0.8727271369925877,LabelMe,-1.5149199444688102,True,,-0.5438180658430883
21,PQ,8,8,,0.8667354928109782,LabelMe,-1.0560679792673122,True,,-0.2929270118318982
22,PQ,8,8,,0.8251440427034779,LabelMe,-0.7362954636400121,True,,-0.2982235893463593
23,PQ,8,8,,0.8571034999022742,LabelMe,-0.6903314226418742,True,,-0.21034001295375282
24,PQ,8,8,,0.8591996279758991,LabelMe,-0.7014132493345233,True,,-0.4030605820963211
25,PQ,8,8,,0.8622022541038477,LabelMe,-0.2540185701491243,True,,-0.43750977797574003
26,PQ,8,8,,0.8634759388036102,LabelMe,-0.6808606824734876,True,,-0.40566419911960516
27,PQ,8,8,,0.8638775885902664,LabelMe,-1.2089672052588742,True,,-0.5673727763657821
28,PQ,8,8,,0.8663568622282039,LabelMe,-0.8267401001833274,True,,-0.6352765333167064
29,PQ,8,8,,0.8604830688326717,LabelMe,-2.152992978758201,True,,-0.6101409375090202
30,PQ,8,8,,0.8625741201801641,LabelMe,-1.2225965328319799,True,,-0.29740587490428244
31,PQ,8,8,,0.868467329963128,LabelMe,-0.5619035442857432,True,,-0.48097847156158025
32,PQ,8,8,,0.8659645416470144,LabelMe,-1.3367663103329481,True,,-0.29492930549479773
33,PQ,8,8,,0.87232448843847,LabelMe,-1.0613068859685377,True,,-0.5284904730894542
34,PQ,8,8,,0.8649897332355972,LabelMe,-0.3959069212288362,True,,-0.40863726163741604
