,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
0,PQ,8,8,,0.9775085822533847,Sift1M,-45771.08303184359,True,,0.015513237018864336
1,PQ,8,8,,0.9798857273205287,Sift1M,-29390.376940369082,True,,-0.10314692522494157
2,PQ,8,8,,0.9847742643736151,Sift1M,-63060.25697239087,True,,-0.19455545769447205
3,PQ,8,8,,0.9847704203235934,Sift1M,-35899.16930330399,True,,-0.0005544634903936624
4,PQ,8,8,,0.9825166430462997,Sift1M,-28535.1968738063,True,,-0.07575001449418377
5,PQ,8,8,,0.9715501241871145,Sift1M,11198.16031830496,True,,-0.06537497634583339
6,PQ,8,8,,0.9831018609790693,Sift1M,-13227.857884717378,True,,-0.024568531027262655
7,PQ,8,8,,0.9796344172440334,Sift1M,-45215.492027976434,True,,-0.08820508783441483
8,PQ,8,8,,0.9820676723928167,Sift1M,-11635.298221121746,True,,-0.011666992371377293
9,PQ,8,8,,0.9847011183526543,Sift1M,-15990.829926825478,True,,-0.030675275932938097
10,PQ,8,8,,0.9790387980432581,Sift1M,-3402.086163939617,True,,0.03336878983465703
11,PQ,8,8,,0.9875817471235837,Sift1M,-14515.426572191878,True,,-0.07998058870305186
12,PQ,8,8,,0.9853583895610264,Sift1M,-33266.97332379792,True,,-0.07868996487949917
13,PQ,8,8,,0.9826379933485989,Sift1M,-36402.9013228456,True,,-0.0694713813941396
14,PQ,8,8,,0.9706360208040447,Sift1M,-3728.2483254287217,True,,-0.03766630628519563
15,PQ,8,8,,0.9812497130373874,Sift1M,-29188.542555927328,True,,-0.07569003028875369
16,PQ,8,8,,0.984119023484211,Sift1M,-28144.67882664423,True,,0.0008380135312500568
17,PQ,8,8,,0.9858827902479097,Sift1M,-43257.23712773321,True,,-0.1727563408257018
18,PQ,8,8,,0.9775633565938533,Sift1M,-40157.19320584589,True,,0.27968621073401007
19,PQ,8,8,,0.9865544143121509,Sift1M,-26817.43890410906,True,,-0.09947920202809771
20,PQ,8,8,,0.9820199074604871,Sift1M,-21121.648115007672,True,,-0.10033771195299435
21,PQ,8,8,,0.987995089367725,Sift1M,-44826.243435019045,True,,-0.06609443417329719
22,PQ,8,8,,0.987793553467335,Sift1M,-74459.9605845557,True,,-0.06200695978535983
23,PQ,8,8,,0.9851801782931999,Sift1M,-18958.576600480417,True,,-0.1480420023070909
24,PQ,8,8,,0.986501267745176,Sift1M,22461.43928849214,True,,-0.05369121352607773
25,PQ,8,8,,0.9759762409659889,Sift1M,-50918.453160865116,True,,-0.12587587890883584
26,PQ,8,8,,0.9882503921823123,Sift1M,1682.971698164998,True,,0.00901685282386458
27,PQ,8,8,,0.9858922332448294,Sift1M,-42398.56109772145,True,,-0.06566392416703004
28,PQ,8,8,,0.9874493094107226,Sift1M,-21879.799253646634,True,,-0.02256762449922233
29,PQ,8,8,,0.9818554603550649,Sift1M,-61543.775572958606,True,,-0.10273403153605193
30,PQ,8,8,,0.9803661346921151,Sift1M,-18572.656250286964,True,,-0.05999205451963678
31,PQ,8,8,,0.9816965976630156,Sift1M,-14777.542916645296,True,,-0.0541849191470704
32,PQ,8,8,,0.9796233918595602,Sift1M,-18243.673246757302,True,,0.012566132583805395
33,PQ,8,8,,0.9578003925134749,Sift1M,-37528.82365360763,True,,-0.10458366608729053
34,PQ,8,8,,0.9817960013033774,Sift1M,-35827.34598539269,True,,-0.2505634837136887
35,PQ,8,8,,0.9734891288392732,Sift1M,-17417.356449901825,True,,-0.12305927741676767
36,PQ,8,8,,0.9806433981773306,Sift1M,-15541.363460803812,True,,-0.04055074977886805
37,PQ,8,8,,0.959980286929702,Sift1M,-25384.80157824428,True,,-0.19309757014167053
38,PQ,8,8,,0.9744303572747027,Sift1M,-721.7935511386022,True,,0.0008387784055232878
39,PQ,8,8,,0.9820295537259567,Sift1M,-34728.44172520994,True,,-0.16506155310648635
40,PQ,8,8,,0.9788812928431762,Sift1M,-45678.538807981764,True,,-0.1383169929124081
41,PQ,8,8,,0.9825555924591101,Sift1M,189.05199466092745,True,,0.03295935126231
42,PQ,8,8,,0.9807147078551427,Sift1M,-6518.700853569375,True,,-0.12233259587585645
43,PQ,8,8,,0.982553362942059,Sift1M,-24985.73333519796,True,,-0.07853538522720489
44,PQ,8,8,,0.979870644864929,Sift1M,-34303.54155811481,True,,-0.11788332327806669
45,PQ,8,8,,0.9838491814679426,Sift1M,-18729.720747027604,True,,-0.13854043410118055
46,PQ,8,8,,0.9800449862309609,Sift1M,5672.049633076473,True,,-0.015908190781248513
47,PQ,8,8,,0.9574901694319579,Sift1M,3292.477912548784,True,,-0.2742936695436438
48,PQ,8,8,,0.9654272344826061,Sift1M,-21927.497107196657,True,,-0.06293703401718134
